url,title,lead,content
https://www.liputan6.com/news/read/148402/pemulung-menemukan-granat-di-kantor-bupati-kupang,Pemulung Menemukan Granat di Kantor Bupati Kupang,"Liputan6.com, Kupang:Sebuah granat jenis gas air mata ditemukan seorang pemulung di halaman Kantor Kabupaten Kupang, Nusatenggara Timur, Ahad (30/9). Ia memberitahukan barang temuannya itu ke Domingus Taek, anggota Satuan Polisi Pamong Praja Kupang yang sedang bertugas. Domingus selanjutnya melapor ke polisi.","Liputan6.com, Kupang:Sebuah granat jenis gas air mata ditemukan seorang pemulung di halaman Kantor Kabupaten Kupang, Nusatenggara Timur, Ahad (30/9). Ia memberitahukan barang temuannya itu ke Domingus Taek, anggota Satuan Polisi Pamong Praja Kupang yang sedang bertugas. Domingus selanjutnya melapor ke polisi. Setibanya di lokasi Tim Penjinak Bahan Peledak Gegana dari Satuan Brigade Mobil Kepolisian Daerah NTT langsung membawa granat itu dalam kotak pengaman bom. Dari hasil identifikasi, dipastikan granat jenis gas air mata ini biasa dipakai untuk mengamankan aksi demonstrasi maupun bentrokan massa. Untuk penyidikan lebih lanjut granat ini dibawa ke Mapolda NTT.(RMA/Didimus Payong Dore)"
https://www.liputan6.com/news/read/113561/boediono-diharapkan-mampu-membangkitkan-sektor-riil,Boediono Diharapkan Mampu Membangkitkan Sektor Riil,"Sementara kalangan pelaku usaha berharap, pria yang pernah dinobatkan MajalahThe Business Weeksebagai satu dari 25 bintang Asia itu dapat bertindak konkret dalam menyikapi masalah ekonomi. Menurut Ketua Umum Himpunan Pengusaha Muda Indonesia Sandiaga Salahuddin Uno, kalangan dunia usaha terbebani dengan biaya yang tinggi. ""Masalah perizinan masihhigh cost. Biaya pelabuhan yang masih tinggi dibanding negara-negara tetangga,"" ucap Sandiaga.","Sementara kalangan pelaku usaha berharap, pria yang pernah dinobatkan MajalahThe Business Weeksebagai satu dari 25 bintang Asia itu dapat bertindak konkret dalam menyikapi masalah ekonomi. Menurut Ketua Umum Himpunan Pengusaha Muda Indonesia Sandiaga Salahuddin Uno, kalangan dunia usaha terbebani dengan biaya yang tinggi. ""Masalah perizinan masihhigh cost. Biaya pelabuhan yang masih tinggi dibanding negara-negara tetangga,"" ucap Sandiaga. Boediono sendiri masih belum bersedia berkomentar tentang lamaran Presiden SBY untuk duduk di jajaran Kabinet Indonesia Bersatu. Saat ditemui di Lembaga Pemasyarakatan Cipinang, Jakarta Timur, siang tadi seusai menjenguk mantan Kepala Badan Usaha Logistik Rahardi Ramelan, ia hanya berkomentar singkat. ""Nggakada komentar,&quot tutur Boediono sambil tersenyum. Jawaban ini sama seperti yang dilontarkan Boediono kemarin petang[baca: Boediono: Tak Ada Komentar Dulu]. Sedangkan istri Boediono, Herawaty, saat ditemuiSCTVmengatakan akan mendukung tugas baru suaminya jika diberi kesempatan untuk bergabung dalam Kabinet Indonesia Bersatu. ""Kalau memang Pak SBY memberikan kesempatan, ya terserah bapak (Boediono) saya mendukung. Mudah-mudahan bisa menjalankan tugasnya dengan baik,"" ucap sang istri. Advertisement Sebenarnya tawaran kepada Boediono sudah ada sejak Presiden SBY akan memilih calon pembantunya setahun silam. Namun saat itu, mantan Ketua Badan Perencanaan Pembangunan Nasional (Bappenas) ini menolaknya. Ketika itu Boediono beralasan ingin istirahat dan kembali menekuni dunia pendidikan sebagai dosen di Universitas Gadjah Mada, Kota Yogyakarta. Kendati begitu, kemarin, Presiden Yudhoyono di Pangkalan TNI Angkatan Udara Polonia, Medan, Sumatra Utara, mengumumkan telah melamar Boediono untuk kembali duduk sebagai menteri. SBY yakin, kehadiran pria lulusan Wharton School, University of Pennsylvania, Amerikat Serikat ini akan membuat tim ekonomi bekerja lebih baik[baca: Tim Ekonomi Bakal Dirombak].(BOG/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/191544/harga-minyak-mentah-us-123-per-barel,Harga Minyak Mentah US$ 123 Per Barel,Penurunan harga minyak mentah ini menimbulkan harapan ikut turunnya harga bahan bakar nonsubsidi baik untuk kendaraan bermotor maupun industri. Namun pihak Pertamina masih akan mengevaluasi laju penurunan harga hingga akhir Juli ini.,"Penurunan harga minyak mentah ini menimbulkan harapan ikut turunnya harga bahan bakar nonsubsidi baik untuk kendaraan bermotor maupun industri. Namun pihak Pertamina masih akan mengevaluasi laju penurunan harga hingga akhir Juli ini. Harga minyak mentah dunia mencapai titik tertinggi 11 Juli lalu sebesar US$ 147 per barel. Menurut perkiraan pemerintah apabila harga minyak dunia terus bergejolak, besaran subsidi BBM semester dua tahun 2008 bisa mencapai hampir Rp 120 triliun.(JUM/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/128967/delapan-karung-bahan-petasan-dirazia,Delapan Karung Bahan Petasan Dirazia,"Kampung Lembur Huma sudah puluhan tahun dikenal sebagai produsen berbagai jenis petasan. Polisi juga sudah berkali-kali menggerebek kampung ini. Namun warganya ternyata tak juga jera. Keuntungan berlimpah dari menjual petasan membuat mereka tak taat hukum. Alhasil, pembuatan petasan menjamur tiap Ramadan.","Kampung Lembur Huma sudah puluhan tahun dikenal sebagai produsen berbagai jenis petasan. Polisi juga sudah berkali-kali menggerebek kampung ini. Namun warganya ternyata tak juga jera. Keuntungan berlimpah dari menjual petasan membuat mereka tak taat hukum. Alhasil, pembuatan petasan menjamur tiap Ramadan. Selain merazia petasan, personel Polsekta Sukabumi juga merazia kembang api di sejumlah pasar. Tak berbeda dengan petasan, kembang api juga banyak diminati menjelang bulan puasa. Para pedagang kembang api tak mampu berbuat apa-apa saat barang dagangan mereka dibawa polisi.(YAN/Asep Didi)"
https://www.liputan6.com/news/read/132639/sebagian-pendatang-baru-di-cawang-timur-telah-melapor,Sebagian Pendatang Baru di Cawang Timur Telah Melapor,"Menurut sejumlah pendatang di Cawang Timur, mereka datang ke Jakarta karena telah memiliki jaminan pekerjaan dari teman-temannya. Mereka berasal dari Sukabumi, Jawa Barat, dan bermukim di Cawang Timur untuk bekerja di sebuah pabrik roti setempat.(ZIZ/Satya Pandia)","Menurut sejumlah pendatang di Cawang Timur, mereka datang ke Jakarta karena telah memiliki jaminan pekerjaan dari teman-temannya. Mereka berasal dari Sukabumi, Jawa Barat, dan bermukim di Cawang Timur untuk bekerja di sebuah pabrik roti setempat.(ZIZ/Satya Pandia)"
https://www.liputan6.com/news/read/109563/penarik-becak-koja-menuntut-penghentian-razia,Penarik Becak Koja Menuntut Penghentian Razia,"Aksi yang sempat diwarnai pembacaan puisi ini berakhir dengan pertemuan antara pengunjuk rasa dan pihak Kecamatan Koja. Dalam pertemuan itu, kedua belah pihak sepakat, jika lokasi operasi penggarukan becak untuk sementara waktu hanya akan dilakukan di sepanjang jalan protokol. Sebelum membubarkan diri, pengunjuk rasa sempat berorasi yang intinya akan terus menggelar aksi hingga peraturan daerah tentang larangan becak berorasi dicabut.(IAN/Dwi Anggia Ritmadhini dan Wisnumurti)","Aksi yang sempat diwarnai pembacaan puisi ini berakhir dengan pertemuan antara pengunjuk rasa dan pihak Kecamatan Koja. Dalam pertemuan itu, kedua belah pihak sepakat, jika lokasi operasi penggarukan becak untuk sementara waktu hanya akan dilakukan di sepanjang jalan protokol. Sebelum membubarkan diri, pengunjuk rasa sempat berorasi yang intinya akan terus menggelar aksi hingga peraturan daerah tentang larangan becak berorasi dicabut.(IAN/Dwi Anggia Ritmadhini dan Wisnumurti)"
https://www.liputan6.com/news/read/152432/soeharto-salat-id-di-masjid-at-tien,Soeharto Salat Id di Masjid At-Tien,"Liputan6.com, Jakarta:Hari ini sebagian besar kaum muslim di berbagai daerah di Tanah Air, melaksanakan salat Iduladha. Kamis (20/12) pagi, salat Id juga berlangsung di Masjid At-Tien di Kompleks Taman Mini Indonesia Indah, Jakarta Timur. Salat hari raya ini dihadiri ribuan anggota jemaah.","Liputan6.com, Jakarta:Hari ini sebagian besar kaum muslim di berbagai daerah di Tanah Air, melaksanakan salat Iduladha. Kamis (20/12) pagi, salat Id juga berlangsung di Masjid At-Tien di Kompleks Taman Mini Indonesia Indah, Jakarta Timur. Salat hari raya ini dihadiri ribuan anggota jemaah. Di antara jemaah terlihat mantan Presiden Soeharto. Dengan didampingi putranya, Bambang Trihatmodjo, Soeharto melakukan salat sambil duduk. Adapun jemaah mengikuti ceramah bertemakan makna pengorbanan yang hakiki. Ceramah ini disampaikan Menteri Negara Pemuda dan Olahraga Adhyaksa Dault.(ANS/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/148337/syiar-islam-dari-tasikmalaya,Syiar Islam dari Tasikmalaya,"Liputan6.com, Tasikmalaya:Mendalami kitab suci Al Quran dan beragam kekayaan kerohanian Islam menjadi dambaan keluarga muslim sejati di Tanah Air. Agar cita-cita mendalami ajaran Islam terwujud mereka sengaja memasukkan anak-anaknya ke pondok pesantren yang tersebar luas di negeri ini.","Liputan6.com, Tasikmalaya:Mendalami kitab suci Al Quran dan beragam kekayaan kerohanian Islam menjadi dambaan keluarga muslim sejati di Tanah Air. Agar cita-cita mendalami ajaran Islam terwujud mereka sengaja memasukkan anak-anaknya ke pondok pesantren yang tersebar luas di negeri ini. Dina, misalnya. Perempuan ini baru sebulan menjadi santri di Pesantren Haur Kuning, Tasikmalaya, Jawa Barat. Adat kebiasaan pesantren, hubungan dengan sesama santri dan kesulitan menyerap materi pelajaran melingkupi hari-hari Dina. Ramadan kali ini adalah puasa pertama bagi Dina tanpa kebersamaan dengan keluarga, ayah, ibu, dan adiknya. Dina dan teman-teman santri sebayanya harus berjuang lebih keras melawan ego dunianya sendiri yang masih diliputi dengan sifat manja kepada orangtua. Advertisement Kegiatan sehari-hari di pondok pesantren terkadang membuat para santri bosan. Namun, rasa kebersamaan sesama santri dan banyaknya teman membantu para santri tetap betah terus bertahan. Buka puasa bersama dengan teman-teman santri, salat berjamaah, dan mengaji menjadi pengalaman tak terlupakan bagi Dina. Pondok pesantren Haur Kuning lebih dikenal sebagai pondok pesantren yang memiliki kekhususan mempelajari alat atau tata bahasa Arab. Pesantren ini berdiri tahun 1964. Jatuh bangun menyertai perjalanan sejarah pesantren yang berada di Dusun Haur Kuning ini. Kini sedikitnya 600 santri belajar di Haur Kuning.(IAN/Tim Potret)"
https://www.liputan6.com/news/read/186547/janda-dan-anak-yatim-mendoakan-soeharto,Janda dan Anak Yatim Mendoakan Soeharto,"Liputan6.com, Depok:Ratusan janda dan anak yatim mendoakan mantan Presiden Soeharto. Mereka berdoa agar Tuhan memberikan yang terbaik terhadap mantan penguasa Orde Baru ini. Doa bersama ini dilakukan di sela-sela acara pemberian santunan kepada ratusan anak yatim dan janda yang diadakan pengurus Masjid Al-Huda, Tirtajaya, Sukmajaya, Depok, Jawa Barat, Ahad (20/1).","Liputan6.com, Depok:Ratusan janda dan anak yatim mendoakan mantan Presiden Soeharto. Mereka berdoa agar Tuhan memberikan yang terbaik terhadap mantan penguasa Orde Baru ini. Doa bersama ini dilakukan di sela-sela acara pemberian santunan kepada ratusan anak yatim dan janda yang diadakan pengurus Masjid Al-Huda, Tirtajaya, Sukmajaya, Depok, Jawa Barat, Ahad (20/1). Menurut Yahman, tokoh masyarakat, mereka memang sengaja mendoakan Pak Harto. Karena menurut penilaian mereka, terlepas dari kesalahannya jasa mantan Presiden Indonesia kedua ini sangat besar bagi negara.(IAN/Tim Liputan 6 SCTV)"
https://www.liputan6.com/news/read/153303/penampungan-calon-tki-di-joglo-digerebek,Penampungan Calon TKI di Joglo Digerebek,"Liputan6.com, Jakarta:Rumah yang dijadikan penampungan calon tenaga kerja Indonesia di bawah umur di kawasan Joglo, Jakarta Barat digerebek petugas Departemen Tenaga Kerja dan Transmigrasi, Selasa (8/1) siang. Petugas mendapati tempat itu tidak memenuhi syarat dijadikan penampungan pekerja.","Liputan6.com, Jakarta:Rumah yang dijadikan penampungan calon tenaga kerja Indonesia di bawah umur di kawasan Joglo, Jakarta Barat digerebek petugas Departemen Tenaga Kerja dan Transmigrasi, Selasa (8/1) siang. Petugas mendapati tempat itu tidak memenuhi syarat dijadikan penampungan pekerja. Berdasarkan pantauanSCTV, gedung yang tidak luas, tempat tidur yang berhimpitan, dan ketiadaan sarana menjemur. Alhasil para penghuni di penampungan ini menjemur pakaian sembarangan hingga di atap-atap rumah. Salah satu calon TKI adalah Tri Asih. Warga Lampung berusia 17 tahun ini mengaku sudah ada di penampungan delapan bulan lalu. Dia dijanjikan bekerja di perusahaan katering di Singapura dengan gaji Rp 1,8 juta per bulan. Advertisement Namun cita-cita Tri Asih untuk sementara pupus. Petugas menggerebek pengerah jasa TKI tempat Asih berada. PT Trias Insan Madani dianggap memalsukan izin operasi dan melanggar ketentuan batas usia bekerja ke luar negeri 20 tahun. Banyak syarat-syarat calon TKI dipalsukan. Bersama Asih, ada 150 wanita yang akan dipekerjakan di Singapura, Malaysia dan Hongkong. Di antaranya diketahui masih di bawah 20 tahun. Depnakertrans menilai selain menyalurkan TKI di bawah umur, penampungan yang disediakan jauh dari kelayakan yang ditentukan undang-undang.(JUM/Abdul Rosyid)"
https://www.liputan6.com/news/read/127825/isu-perombakan-kabinet-kembali-mencuat,Isu Perombakan Kabinet Kembali Mencuat,"Menteri-menteri bidang ekonomi tetap menjadi sasaran wacana reshuffle. Selain belum maksimal, kinerja para menteri ekonomi dinilai tumpang tindih. Menurut Ketua Fraksi Partai Demokrasi Indonesia Perjuangan di DPR, Tjahjo Kumolo, setidaknya ada delapan menteri yang harus diganti. ""Satu menteri ESDM [energi dan sumber daya mineral],"" kata Tjahjo sembari menambahkan: ""Itu menteri yang selalu melempar tanggung jawab.""","Menteri-menteri bidang ekonomi tetap menjadi sasaran wacana reshuffle. Selain belum maksimal, kinerja para menteri ekonomi dinilai tumpang tindih. Menurut Ketua Fraksi Partai Demokrasi Indonesia Perjuangan di DPR, Tjahjo Kumolo, setidaknya ada delapan menteri yang harus diganti. ""Satu menteri ESDM [energi dan sumber daya mineral],"" kata Tjahjo sembari menambahkan: ""Itu menteri yang selalu melempar tanggung jawab."" Desakan reshuffle tidak hanya dari politisi di luar pemerintah. Tokoh Partai Golongan Karya yang juga Ketua Sentral Organisasi Karyawan Swadiri Indonesia (SOKSI) Oetojo Oesman juga mengusulkan perombakan kabinet. Sementara politisi Partai Keadilan Sejahtera yang juga Ketua MPR Hidayat Nur Wahid tak secara langsung menginginkan reshuffle. Yang penting, menurut dia, harus ada evaluasi atas kinerja pemerintah. Ada tidaknya reshuffle ini tergantung Presiden Yudhoyono dan Wakil Presiden Kalla. Kemarin, Kalla yang juga Ketua Umum Partai Golkar menegaskan tidak akan ada pergantian meteri di Kabinet Indonesia Bersatu. ""Nggakada wacana itu [reshuffle],"" ungkap Kalla. Advertisement Setahun silam, atas desakan sejumlah kalangan, SBY-JK merombak susunan kabinet. Ada menteri yang dicopot seperti Menteri Koordinator Kesejahteraan Rakyat Alwi Shihab dan Menteri Keuangan Jusuf Anwar. Ada juga yang pindah posisi seperti Sri Mulyani Indrawati dan Aburizal Bakrie[baca: Enam Menteri Diganti].(JUM/Bimo Cahyo dan Dwi Ningdiyas)"
https://www.liputan6.com/news/read/128084/soal-lapindo-kewibawaan-pemerintah-dipertanyakan,"Soal Lapindo, Kewibawaan Pemerintah Dipertanyakan","Sejak lumpur Lapindo meluap, belasan pabrik serta ribuan rumah penduduk di Desa Kedungbendo, Renokenongo, Jatirejo, dan Siring rusak. Kerugian ini belum ditambah dengan berubahnya 200 hektare lahan pertanian menjadi waduk lumpur. Kerugian total akibat kejadian ini disinyalir lebih dari Rp 33 triliun [baca:""Kuala Lumpur Lapindo"" dan Sederet Masalah].","Sejak lumpur Lapindo meluap, belasan pabrik serta ribuan rumah penduduk di Desa Kedungbendo, Renokenongo, Jatirejo, dan Siring rusak. Kerugian ini belum ditambah dengan berubahnya 200 hektare lahan pertanian menjadi waduk lumpur. Kerugian total akibat kejadian ini disinyalir lebih dari Rp 33 triliun [baca:""Kuala Lumpur Lapindo"" dan Sederet Masalah]. Tak heran rasanya jika 50 tokoh intelektual dari berbagai agama angkat bicara. Benny yang mewakili puluhan tokoh ini meminta PT Lapindo mengambil langkah nyata seperti memberikan ganti rugi yang selayaknya. Bukan hanya retorika apalagi memasang iklan di sejumlah media massa di Jawa Timur. ""Sehingga tak ada kesan pengelola itu lepas dari tanggung jawab,"" tutur Sekretaris Eksekutif Komisi Hubungan Agama dan Kemanusiaan Konferensi Waligereja Indonesia ini. Selain pihak Lapindo, pemerintah juga dituntut lebih berperan. Karena ini bukan masalah politik dan yang menjadi korban adalah ribuan warga yang kehilangan mata pencaharian, tempat tinggal, dan bahkan pendidikan. Advertisement Benny menambahkan, pemerintah sebenarnya dapat menyeret pihak pengelola ke meja hijau. Sebab, kejadian yang telah merugikan ribuan penduduk ini bisa dikategorikan sebagaicorporate crimeatau kejahatan korporasi. ""Persoalannya, pemerintah berani enggak?"" tambah budayawan yang tinggal di Malang, Jatim ini. Kedua langkah yang ditawarkan Benny itu sebaiknya dilakukan secepat mungkin. Sebab jika dibiarkan berlarut-larut, dikhawatirkan memicu konflik antarwarga. Karena itu para tokoh intelektual menunggu respons PT Lapindo hingga dua pekan untuk selanjutnya mengadakan dialog mencari cara terbaik mengatasi persoalan ini. Persoalan lumpur Lapindo memang pelik. Rencana pihak Lapindo membuang lumpur yang sudah diolah ke laut pun ditentang warga. Padahal Lapindo telah menyiapkan pipa-pipa saluran. Rencananya, lumpur yang saat ini ada di kolam penampungan akan diolah sehingga hanya air yang dibuang ke laut. Penolakan itu dilakukan nelayan di Kecamatan Kwanyar, Bangkalan, Madura. Ratusan nelayan berkumpul di bibir pantai menolak rencana Lapindo karena khawatir air lumpur itu akan mencemari laut dan mengurangi hasil tangkapan mereka. Para nelayan juga mendesak Pemerintah Provinsi Jawa Timur turun tangan mencegah air lumpur Lapindo dilarung. Di sisi lain, dua warga yang menjadi korban dari semburan asap lumpur Lapindo masih dirawat di rumah sakit. Personel Batalyon Zeni Tempur Komando Daerah Militer V Brawijaya Prajurit Dua TNI Erfan dirawat di Rumah Sakit Umum Daerah Sidoarjo. Sementara seorang petugas ekskavator dirawat di RSU dokter Soetomo, Surabaya. Menanggapi kasus ini, pihak Lapindo mengatakan, semburan lumpur tak berbahaya. Para korban dibawa ke rumah sakit akibat lubang semburan tertutup material di atasnya. ""Sumur sempet tersumbat jadi tekanannya semakin besar, langsung batuk,"" ujar General Manager East Java Operation Lapindo Brantas Indonesia, Rawindra.(YAN/Tim Liputan 6 SCTV)"
